sep=,
CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.cellVoltage3 [V],BATTERY.cellVoltage4 [V],BATTERY.cellVoltage5 [V],BATTERY.cellVoltage6 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
11/10/2024,3:12:52.42 AM,3m 22.6s,202.6,-7.2807345986821,112.796937567694,0.6,72.1,5.5,10,1549.2,2.062356,18.991607,2.013246,14.987498,-0.447388,13.42164,0,2.908022,-0.5,0.2,-22.2,337.8,338.7,P-GPS,Other,,23,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.3,-21,339,False,False,False,False,False,False,,True,Normal,100,100,1015,1074,1046,1129,0,False,False,False,False,False,0,False,False,False,False,34,20.855,608,1840,20.86,False,3.47,3.473,3.475,3.478,3.475,3.485,0.038,False,True,8.116,98.6,92.8,98.6,269,27,,18,6,54764.5,8113.26,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,35.5,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:12:52.62 AM,3m 22.8s,202.8,-7.2807330706566,112.796936896122,0.6,72.1,5.5,10,1549.8,2.062356,18.991607,2.013246,14.987498,-0.447388,13.42164,0,2.908022,-0.4,-0.1,-21,339,336.4,P-GPS,Other,,22,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-1.1,-20.2,339.8,False,False,False,False,False,False,,True,Normal,100,100,1014,1066,1072,1066,0,False,False,False,False,False,0,False,False,False,False,34,20.855,608,1840,20.86,False,3.47,3.473,3.475,3.478,3.475,3.485,0.038,False,True,8.116,98.6,92.8,98.6,269,27,,18,6,54764.5,8113.26,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,34.9,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:12:52.82 AM,3m 23.0s,203.0,-7.280731149628,112.79693661962,0.6,72.1,5.5,10,1550.6,2.025635,18.991607,2.013246,14.987498,-0.223694,13.42164,0,2.908022,-0.4,-1,-20.4,339.6,351.8,P-GPS,Other,,22,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-2.1,-20.1,339.9,False,False,False,False,False,False,,True,Normal,100,100,1014,1062,1036,1012,0,False,False,False,False,False,0,False,False,False,False,34,20.855,608,1840,20.86,False,3.47,3.473,3.475,3.478,3.475,3.485,0.038,False,True,8.116,98.6,92.8,98.6,269,27,,18,6,54764.5,8113.26,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,34.2,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:12:53.02 AM,3m 23.2s,203.2,-7.2807295844864,112.796936142488,0.6,72.1,5.5,10,1551.2,2.013246,18.991607,2.013246,14.987498,0,13.42164,0,2.908022,0,-2.2,-20.5,339.5,343.1,P-GPS,Other,,22,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-3,-20.1,339.9,False,False,False,False,False,False,,True,Normal,100,100,1014,1058,1063,1011,0,False,False,False,False,False,0,False,False,False,False,34,20.854,604,1840,20.86,False,3.466,3.471,3.474,3.477,3.477,3.489,0.038,False,True,7.988,98.6,92.8,98.6,269,25,,18,6,54753.9,8111.69,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,33.6,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:12:53.22 AM,3m 23.4s,203.4,-7.2807278769037,112.796935847736,0.6,72.1,5.5,10,1551.8,1.803478,18.991607,1.789552,14.987498,-0.223694,13.42164,0,2.908022,0,-2.9,-20.5,339.5,350.2,P-GPS,Other,,23,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-3.2,-20.1,339.9,False,False,False,False,False,False,,True,Normal,100,100,1014,1054,1147,1012,0,False,False,False,False,False,0,False,False,False,False,34,20.854,604,1840,20.86,False,3.466,3.471,3.474,3.477,3.477,3.489,0.038,False,True,7.988,98.6,92.8,98.6,269,25,,18,6,54753.9,8111.69,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,33.0,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:12:53.42 AM,3m 23.6s,203.6,-7.2807266053343,112.796935844199,0.9,72.1,5.9,11,1552.2,1.803478,18.991607,1.789552,14.987498,-0.223694,13.42164,0,2.908022,0.1,-2.5,-20.4,339.6,359.8,P-GPS,Other,,23,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-2.4,-20.1,339.9,False,False,False,False,False,False,,True,Normal,100,100,1015,1049,1160,1009,0,False,False,False,False,False,0,False,False,False,False,34,20.854,604,1840,20.86,False,3.466,3.471,3.474,3.477,3.477,3.489,0.038,False,True,7.988,98.6,92.8,98.6,269,25,,18,6,54753.9,8111.69,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,32.6,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:12:53.62 AM,3m 23.8s,203.8,-7.2807251735121,112.796935337261,0.9,72.1,5.9,11,1552.8,1.581755,18.991607,1.565858,14.987498,-0.223694,13.42164,-0.671082,2.908022,0.5,-1.6,-20.5,339.5,340.6,P-GPS,Other,,23,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-1.6,-20,340,False,False,False,False,False,False,,True,Normal,100,100,1016,1047,1144,1008,0,False,False,False,False,False,0,False,False,False,False,34,20.854,604,1840,20.86,False,3.466,3.471,3.474,3.477,3.477,3.489,0.038,False,True,7.988,98.6,92.8,98.6,269,25,,18,6,54753.9,8111.69,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,32.0,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:12:53.82 AM,3m 24.0s,204.0,-7.2807237540648,112.796935182757,1.3,72.1,6.2,11,1553.3,1.628516,18.991607,1.565858,14.987498,-0.447388,13.42164,-1.11847,2.908022,0.7,-1,-20.5,339.5,353.8,P-GPS,Other,,23,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.9,-20,340,False,False,False,False,False,False,,True,Normal,100,100,1015,1048,1024,1004,0,False,False,False,False,False,0,False,False,False,False,34,20.854,604,1840,20.86,False,3.466,3.471,3.474,3.477,3.477,3.489,0.038,False,True,7.988,98.6,92.8,98.6,269,25,,18,6,54753.9,8111.69,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,31.5,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:12:54.02 AM,3m 24.2s,204.2,-7.2807224988753,112.796934810234,1.6,72.1,6.5,11,1553.8,1.414765,18.991607,1.342164,14.987498,-0.447388,13.42164,-0.894776,2.908022,0.4,-0.4,-20.4,339.6,343.5,P-GPS,Other,,22,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.7,-19.9,340.1,False,False,False,False,False,False,,True,Normal,100,100,1015,1052,1019,1005,0,False,False,False,False,False,0,False,False,False,False,33,20.851,600,1840,20.893,False,3.467,3.476,3.474,3.471,3.471,3.492,0.038,False,True,8.408,98.6,92.8,98.6,268,23,,18,6,54711.4,8105.40,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,31.0,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:12:54.22 AM,3m 24.4s,204.4,-7.2807215663331,112.796934368205,1.9,72.1,6.8,12,1554.2,1.414765,18.991607,1.342164,14.987498,-0.447388,13.42164,-0.223694,2.908022,0.5,-0.1,-20.3,339.7,334.8,P-GPS,Other,,23,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.4,-19.8,340.2,False,False,False,False,False,False,,True,Normal,100,100,1015,1043,1020,1004,0,False,False,False,False,False,0,False,False,False,False,33,20.851,600,1840,20.893,False,3.467,3.476,3.474,3.471,3.471,3.492,0.038,False,True,8.408,98.6,92.8,98.6,268,23,,18,6,54711.4,8105.40,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,30.7,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:12:54.42 AM,3m 24.6s,204.6,-7.2807205173087,112.796933993745,1.9,72.1,6.8,12,1554.6,1.204629,18.991607,1.11847,14.987498,-0.447388,13.42164,0,2.908022,1.9,0.1,-20.3,339.7,340.5,P-GPS,Other,,23,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.1,-19.7,340.3,False,False,False,False,False,False,,True,Normal,100,100,1015,1040,1021,988,0,False,False,False,False,False,0,False,False,False,False,33,20.851,600,1840,20.893,False,3.467,3.476,3.474,3.471,3.471,3.492,0.038,False,True,8.408,98.6,92.8,98.6,268,23,,18,6,54711.4,8105.40,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,30.3,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:12:54.62 AM,3m 24.8s,204.8,-7.2807192850116,112.79693382322,1.9,72.1,6.8,12,1555.0,0.922313,18.991607,0.894776,14.987498,-0.223694,13.42164,0,2.908022,5.9,0.1,-20.2,339.8,352.1,P-GPS,Other,,23,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.5,-19.5,340.5,False,False,False,False,False,False,,True,Normal,100,100,1016,1063,1018,1007,0,False,False,False,False,False,0,False,False,False,False,33,20.851,600,1840,20.893,False,3.467,3.476,3.474,3.471,3.471,3.492,0.038,False,True,8.408,98.6,92.8,98.6,268,23,,18,6,54711.4,8105.40,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,29.8,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:12:54.82 AM,3m 25.0s,205.0,-7.28071865086,112.796933475595,1.9,72.1,6.8,12,1555.3,0.500194,18.991607,0.447388,14.987498,-0.223694,13.42164,0,2.908022,4.2,-0.1,-20.1,339.9,331.4,P-GPS,Other,,22,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.5,-19.6,340.4,False,False,False,False,False,False,,True,Normal,100,100,1015,1099,1007,1006,0,False,False,False,False,False,0,False,False,False,False,33,20.851,600,1840,20.893,False,3.467,3.476,3.474,3.471,3.471,3.492,0.038,False,True,8.408,98.6,92.8,98.6,268,23,,18,6,54711.4,8105.40,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,29.6,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:12:55.02 AM,3m 25.2s,205.2,-7.280718052841,112.796933417268,1.9,72.1,6.8,12,1555.5,0.223694,18.991607,0.223694,14.987498,0,13.42164,0,2.908022,1,-0.1,-20.2,339.8,354.4,P-GPS,Other,,22,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.5,-19.6,340.4,False,False,False,False,False,False,,True,Normal,100,100,1015,1127,989,1006,0,False,False,False,False,False,0,False,False,False,False,33,20.849,600,1840,20.841,False,3.469,3.473,3.474,3.476,3.474,3.483,0.038,False,True,7.504,98.8,92.8,98.7,266,22,,18,6,54788.0,8116.74,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,29.3,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:12:55.22 AM,3m 25.4s,205.4,-7.2807173655225,112.796933079867,1.9,72.1,6.8,12,1555.8,0.223694,18.991607,0.223694,14.987498,0,13.42164,0,2.908022,-1,-0.1,-20.2,339.8,334.0,P-GPS,Other,,22,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.2,-19.7,340.3,False,False,False,False,False,False,,True,Normal,100,100,1015,1138,986,1009,0,False,False,False,False,False,0,False,False,False,False,33,20.849,600,1840,20.841,False,3.469,3.473,3.474,3.476,3.474,3.483,0.038,False,True,7.504,98.8,92.8,98.7,266,22,,18,6,54788.0,8116.74,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,29.1,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
11/10/2024,3:12:55.42 AM,3m 25.6s,205.6,-7.2807168782255,112.796932865972,1.9,72.1,6.8,12,1556.0,0.500194,18.991607,0.447388,14.987498,-0.223694,13.42164,0,2.908022,-1.6,0,-20.2,339.8,336.4,P-GPS,Other,,22,5,True,,DJI FPV,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Free,0,-0.4,-19.7,340.3,False,False,False,False,False,False,,True,Normal,100,100,1015,1165,966,1009,0,False,False,False,False,False,0,False,False,False,False,33,20.849,600,1840,20.841,False,3.469,3.473,3.474,3.476,3.474,3.483,0.038,False,True,7.504,98.8,92.8,98.7,266,22,,18,6,54788.0,8116.74,,Idle,,25,,5,,13,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,-7.2806383963293,112.796921297037,28.9,57.7,1640.4,True,1,1,False,False,False,False,,True,False,False,Course Lock,328,298.5,9.8,80,,,,,Calm,False,False,Linux,0.0.1,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,263,1.5,72.1,18.99162,14.316416,0,0,DJI FPV,37QBJ3G00B020K,3F2TJ1429200MP,37RBHB600B03LB,37WPHCPAA104CB,DJI Fly,Linux,0.0.1,986891CF-E8B0-0E1D-07D9-9ACCB8AAEB50,37QBJ3G00B020K,,3F2TJ1429200MP,37RBHB600B03LB,,,,,,
